tweet_id,tweet_idx,screenName,rawContent,content,grp,valence,valenceSeq,valenceSeqRank,valencePred,valenceGrpPred,dominance,dominanceSeq,dominanceSeqRank,dominancePred,dominanceGrpPred,care,careSeq,careSeqRank,carePred,careGrpPred,careProb,fairness,fairnessSeq,fairnessSeqRank,fairnessPred,fairnessGrpPred,fairnessProb,authority,authoritySeq,authoritySeqRank,authorityPred,authorityGrpPred,authorityProb,loyalty,loyaltySeq,loyaltySeqRank,loyaltyPred,loyaltyGrpPred,loyaltyProb,purity,puritySeq,puritySeqRank,purityPred,purityGrpPred,purityProb
738468586159738881,415,User415,"<hashtag> wear orange </hashtag> on <date> for national gun violence awareness day , and take action now ! <url>","<hashtag> wear orange </hashtag> on <date> for national gun violence awareness day , and take action now ! <url>",1,0.895833333,wear,0.777855739,0.91559577,1,0.895833333,for national gun violence awareness day,3.22517127,1.04838717,1,3,gun,0.294701217,0,1,7.617307186000001,2,</hashtag> on <date> for national gun violence awareness day,3.303263634,2,1,2.0080440040000003,2,wear,0.663410159,2,0,5.942618847,3,wear,0.757879416,3,0,6.93353796,1,</hashtag> on <date> for national gun violence awareness day,2.3201271219999997,1,0,4.628600121
742397968041414657,416,User416,an evangelical minister on why american evangelicals are wrong about gun control : <url> <url>,an evangelical minister on why american evangelicals are wrong about gun control : <url> <url>,1,0.5,gun,0.35871368200000003,0.358229697,1,0.41666666700000005,on why american evangelicals are wrong about gun control,3.224547237,0.33149007,1,0,on why american evangelicals are wrong about gun control,3.2630060910000003,3,0,6.3361940379999995,1,evangelicals,1.844646623,1,0,1.8687466380000002,2,an,0.811930012,2,1,7.249950408999999,2,<url>,0.465028334,2,0,7.274348259,1,an evangelical,2.028346391,1,0,3.9279994960000004
742070353694883840,417,User417,"changing gun laws is not gonna stop anything . if it ' s not guns , it ' ll be something else . blame the person , not the object .","changing gun laws is not gonna stop anything . if it ' s not guns , it ' ll be something else . blame the person , not the object .",0,0.25,changing gun laws is not gonna stop anything,2.956539008,0.14373374,0,0.1875,changing gun laws is not gonna stop anything,3.224347173,0.319993347,0,2,changing gun laws is not gonna stop anything,2.352000433,2,0,3.467714548,0,changing gun laws,2.56716356,0,0,1.2143212559999998,2,changing,1.88297299,2,0,5.924732685,2,the object,2.319591828,2,0,6.7836523060000005,1,changing,1.763833357,1,0,5.099787235
743148677816999937,418,User418,totally in favor of funding the <user> to study gun violence . let the people know the facts <user> <user>,totally in favor of funding the <user> to study gun violence . let the people know the facts <user> <user>,1,0.833333333,totally,1.8947126509999999,0.626533032,1,0.645833333,favor of funding the <user> to study gun violence,3.2239799469999997,0.545239925,1,3,totally in favor of funding the <user> to,2.529698834,3,1,2.111906767,2,totally in favor of funding the <user> to study,2.9212309139999997,1,1,0.214200735,3,totally,1.131827539,2,0,5.377855778,3,favor of funding the <user> to study gun violence,3.0209563060000004,2,0,5.869234085,1,totally,1.121284133,1,0,4.858325958
788869529140985856,419,User419,are conservatives getting soft on gun rights ? | nelson lund <url> via <user>,are conservatives getting soft on gun rights ? | nelson lund <url> via <user>,0,0.645833333,conservatives getting soft on gun rights,3.184063156,0.49130404,0,0.4375,are conservatives getting soft on gun rights,3.2238187480000002,0.400405079,0,0,are conservatives getting soft on gun rights,2.970378616,3,0,5.251782894,1,are conservatives getting soft on gun rights,2.8475686430000002,1,0,0.454835415,0,conservatives,1.340721058,2,0,2.595338821,2,are conservatives getting soft on gun rights,2.754190088,2,0,6.479913712,1,are,1.584933301,1,0,4.29547596
742043878300127232,420,User420,my heart breaks for the lives lost due to gun violence in the past few days . what ' s happened to humanity ? <hashtag> pray for humanity </hashtag> <hashtag> pray for the world </hashtag> .,my heart breaks for the lives lost due to gun violence in the past few days . what ' s happened to humanity ? <hashtag> pray for humanity </hashtag> <hashtag> pray for the world </hashtag> .,1,0.1875,lost,0.5848497810000001,0.31612834300000003,1,0.041666667000000004,lives lost due to gun violence in the past,3.2233286289999996,0.227349028,1,1,due to gun violence in the past few days,3.085059527,1,1,5.678275107999999,1,breaks for the lives lost due to gun violence,1.959915852,2,1,0.32147041,2,my,0.461388539,2,0,4.84635973,3,pray for humanity </hashtag>,3.023416754,3,0,7.996254921,1,my,0.44007414899999997,1,0,4.632323742
742800401762648064,421,User421,<user> the real problem is no way to have an effective conversation about gun control in this country right now . both sides dug in,<user> the real problem is no way to have an effective conversation about gun control in this country right now . both sides dug in,0,0.541666667,problem,0.81471327,0.361193448,0,0.39583333299999995,the real problem is no way to,3.22160313,0.402474701,0,2,conversation about gun control in this country right now,2.290117185,2,1,3.625588655,1,effective,1.3581703230000002,1,0,0.72142458,2,<user> the real problem,3.3022887389999998,2,0,6.5226869579999995,3,<user>,0.24499951399999997,2,0,5.8807625770000005,1,<user>,0.196671005,1,0,5.108671665
745576262211600384,422,User422,"<user> <user> <user> the democrats voted down republican gun control measures . so , let us not always make this one sided","<user> <user> <user> the democrats voted down republican gun control measures . so , let us not always make this one sided",0,0.5625,<user> the democrats voted down republican gun control measures,3.2987342010000003,0.501779258,0,0.4375,<user> the democrats voted down republican gun control measures,3.219404289,0.44206920299999997,0,0,<user> the democrats voted down republican gun control measures,3.156158594,3,0,4.755328655,0,<user> the democrats voted down republican gun control measures,2.813331808,0,0,0.22114256,2,<user> the democrats voted down republican gun control measures,3.2435052110000004,1,0,5.092025757,2,<user> <user> <user>,0.9051978820000001,2,0,3.2448782919999997,1,<user>,0.196892283,1,0,5.1176037789999995
745649021910384640,423,User423,"👏 🏼 👏 🏼 👏 🏼 👏 🏼 👏 🏼 👏 🏼 demanding action on gun control , house democrats stage sit - in <url>","👏 🏼 👏 🏼 👏 🏼 👏 🏼 👏 🏼 👏 🏼 demanding action on gun control , house democrats stage sit - in <url>",1,0.791666667,👏,2.2629674140000002,0.99486202,1,0.75,👏 🏼 👏 🏼 demanding action on gun control,3.2188265769999997,0.645509303,1,3,house democrats,1.021449972,0,1,6.884528637000001,2,👏 🏼 👏 🏼 demanding action on gun control,2.697883907,2,1,1.662196994,3,👏 🏼 👏 🏼 demanding action on gun control,3.34669913,3,0,8.502699852000001,3,🏼 👏 🏼 demanding,2.808281796,3,0,4.722563267,1,👏,1.709616266,1,0,4.856034279
753746383895756801,424,User424,how will ovomit play his gun control narrative over what just happened in france ? <repeated> should be interesting .,how will ovomit play his gun control narrative over what just happened in france ? <repeated> should be interesting .,0,0.4375,his gun control narrative over what just happened in,3.105734164,0.270480782,0,0.45833333299999995,gun control narrative over what just happened in france,3.217934132,0.233093634,0,0,gun control narrative over what just happened in france,2.8394309160000004,2,0,4.375994682,0,ovomit play,2.363752237,0,0,1.713427544,0,ovomit play his gun control narrative over what,3.5680380080000003,0,1,6.666062355,2,gun control narrative over what just happened in france,2.501953063,2,0,7.19533062,1,how,0.389596916,1,0,4.651278018999999
765715003542474753,425,User425,<number> - time olympic shooting medalist says gun control is ‘ killing our sport ’ | video | <url> <url>,<number> - time olympic shooting medalist says gun control is ‘ killing our sport ’ | video | <url> <url>,0,0.47916666700000005,says gun control is ‘ killing our sport ’,2.59260577,0.501185179,0,0.4375,says gun control is ‘ killing our sport ’,3.2177518239999996,0.44372084700000003,0,2,says gun control is ‘ killing our sport ’,3.303282062,2,0,6.650425434,1,shooting medalist,2.185116752,1,0,1.292127609,2,<number>,0.604748418,2,0,6.715611935,3,<url>,0.459339492,2,0,7.123918532999999,1,<number>,0.41438495,1,0,4.818829536
748894386704965632,426,User426,the republican in congress are sukingup to obama and the dem about more gun control typical politics .,the republican in congress are sukingup to obama and the dem about more gun control typical politics .,0,0.291666667,and the dem about more gun control typical politics,3.141172,0.222251728,0,0.229166667,and the dem about more gun control typical politics,3.21697091,0.23411937100000002,0,0,congress are sukingup to obama and the dem about,2.4566142490000002,3,1,2.9528748989999998,0,the republican in congress are sukingup to obama,3.050015166,0,0,0.932959497,0,and the dem about more gun control typical politics,2.88533058,0,1,6.843272686000001,2,the,0.45769551799999997,2,0,4.112819195,1,the,0.292169697,1,0,4.7378335
794238100507676672,427,User427,join me in supporting pride fund to end gun violence <allcaps> pac </allcaps> via <user> <url>,join me in supporting pride fund to end gun violence <allcaps> pac </allcaps> via <user> <url>,1,0.895833333,pac,2.142498164,0.8743684890000001,1,0.9375,to end gun violence <allcaps> pac </allcaps> via <user>,3.2168157639999997,0.8538713459999999,1,3,join me in,2.943556952,0,1,6.078390121,1,me in supporting pride fund to end gun violence,3.2956186169999997,2,1,1.623258352,2,join,1.236313158,2,0,6.394665241,3,join me in supporting pride fund,3.363627611,3,0,7.456246853,1,join,0.558204676,1,0,4.568289757
751454561517305857,428,User428,<user> they will just try to push more gun control bullshit . <repeated> all about politics nowadays they do not even care about what happened,<user> they will just try to push more gun control bullshit . <repeated> all about politics nowadays they do not even care about what happened,0,0.145833333,push more gun control bullshit,3.296594435,0.066438913,0,0.1875,politics nowadays they do not even care about what,3.216298686,0.23483522199999998,0,2,politics nowadays they do not even care about what,3.011294398,2,0,4.372350216,0,politics nowadays,2.405492434,0,0,1.811869025,2,push,1.73027946,2,1,5.437995433999999,2,<user>,0.263764641,2,0,6.715860844,1,<user>,0.1865029,1,0,4.698224545
745204266852323329,429,User429,good thing they got tough gun laws <url>,good thing they got tough gun laws <url>,0,0.6875,good thing they got tough gun laws,2.8991142739999995,0.502271652,0,0.35416666700000005,good thing they got tough gun laws,3.215443785,0.303087115,0,0,thing they got tough gun laws,2.8952249689999996,3,0,3.76495409,1,they got tough gun laws,2.632394955,0,0,0.566423178,2,good thing they,2.593093353,2,0,4.144889355,2,good thing they got tough gun laws,3.8639894710000005,2,0,7.307335854,1,good,0.68645582,1,0,3.91863513
796395694663827456,430,User430,second amendment is safe ! <repeated> 🔫 🔫 🔫 🇺 🇸 🇺 🇸 🇺 🇸 <hashtag> 2 nd amendment </hashtag> <hashtag> carry on </hashtag> <hashtag> we the people </hashtag> <hashtag> merica </hashtag>,second amendment is safe ! <repeated> 🔫 🔫 🔫 🇺 🇸 🇺 🇸 🇺 🇸 <hashtag> 2 nd amendment </hashtag> <hashtag> carry on </hashtag> <hashtag> we the people </hashtag> <hashtag> merica </hashtag>,0,0.75,🔫 🔫 🔫 🇺 🇸 🇺 🇸 🇺 🇸,2.461363569,0.646758437,0,0.4375,<repeated> 🔫 🔫 🔫 🇺 🇸 🇺 🇸,3.2147120069999997,0.329623729,0,3,🔫 🔫 🔫 🇺 🇸 🇺 🇸 🇺 🇸,2.572634566,2,0,2.777220488,1,2 nd amendment </hashtag>,2.04517346,2,0,0.346367776,2,second,0.652879715,2,0,4.725581646,2,merica,1.5608932290000002,2,0,5.266208172,1,second,0.668794005,1,0,5.055337429
745028403494027264,431,User431,gun control measures fail to clear senate hurdle via the <user> app <url>,gun control measures fail to clear senate hurdle via the <user> app <url>,0,0.45833333299999995,fail to clear senate hurdle via the <user> app,2.837155427,0.46542018700000004,1,0.208333333,fail to clear senate hurdle via the <user> app,3.2138479039999996,0.34253394600000003,1,0,measures fail to clear senate hurdle via the <user>,3.002197026,2,1,2.879784584,1,measures fail to clear senate hurdle via the <user>,2.670119475,1,0,0.39092659999999996,2,gun,0.192453995,1,0,2.108661175,2,fail to clear senate hurdle via the <user> app,3.8902325230000003,2,0,5.554860592000001,1,gun,0.294255331,1,0,4.584612846000001
787084289141866496,432,User432,sandy hook gun manufacturer lawsuit dismissed ; democrats lie explained <url>,sandy hook gun manufacturer lawsuit dismissed ; democrats lie explained <url>,0,0.541666667,sandy hook gun manufacturer lawsuit dismissed,2.410577434,0.49425894,0,0.45833333299999995,sandy hook gun manufacturer lawsuit dismissed,3.213838615,0.36636152899999996,0,0,sandy hook gun manufacturer lawsuit dismissed,2.796434876,3,0,5.736068726,0,sandy hook gun manufacturer lawsuit dismissed,2.445780739,0,0,0.63462013,2,sandy,0.963936584,2,1,6.200417042000001,2,sandy hook gun manufacturer lawsuit dismissed,3.158771942,2,0,6.0407624239999995,1,sandy,1.083075884,1,0,4.5963368419999995
738360473289003008,433,User433,gun violence is a public health crisis . <hashtag> wear orange </hashtag> <hashtag> gun violence awareness day < \ hashtag > <url>,gun violence is a public health crisis . <hashtag> wear orange </hashtag> <hashtag> gun violence awareness day < \ hashtag > <url>,1,0.520833333,gun violence is a public health crisis,3.317817587,0.64796716,1,0.854166667,gun violence is a public health crisis,3.213279775,0.6779063340000001,1,1,gun violence is a public health crisis,2.825402951,1,1,2.8171396260000003,2,gun violence is a public health crisis,2.81900514,1,1,0.687473655,2,gun,0.287857016,2,0,5.948134422000001,3,wear orange,0.772377775,3,0,7.210484028,0,gun violence is a public health crisis,1.8704067640000002,0,0,3.2388591769999997
751284897956831232,434,User434,"people are already turning the officer shooting about gun control . guys , i get gun control is important , but this is a separate issue .","people are already turning the officer shooting about gun control . guys , i get gun control is important , but this is a separate issue .",1,0.333333333,already turning the officer shooting,2.597789751,0.537033737,1,0.41666666700000005,are already turning the officer shooting about gun control,3.212755193,0.343661845,1,0,are already turning the officer shooting about gun control,2.858781881,1,1,3.1824541089999996,1,separate,1.4454439369999998,1,0,0.927253604,2,people,0.46636854299999997,2,1,6.940681934,2,issue,1.044877871,2,0,5.17225647,1,people,0.6182394170000001,1,0,4.939976215
742822862701088772,435,User435,we do not want to take away your guns . we want reasonable gun control measures . listen up <hashtag> nra </hashtag> . the people want these killings to stop .,we do not want to take away your guns . we want reasonable gun control measures . listen up <hashtag> nra </hashtag> . the people want these killings to stop .,1,0.6875,take away,1.50004478,0.524352014,1,0.604166667,we do not want to take away your guns,3.21217048,0.5338224770000001,1,1,we do not want to take away your guns,2.490697443,0,1,0.900367677,2,we do not want to take away your guns,3.3838209530000003,2,1,1.879682302,2,we,0.34014395399999997,2,0,5.160591125,2,to stop,1.265225855,2,0,4.643831253,1,we,0.38526567700000003,1,0,5.121906757
738467105847312388,436,User436,<user> that is a good decision . let us put an end to gun violence .,<user> that is a good decision . let us put an end to gun violence .,1,0.875,put an,2.645917681,0.792809069,1,0.645833333,us put an end to gun violence,3.2120332869999997,0.5717124339999999,1,3,gun,0.248525201,0,1,5.577040195,1,let us put an end to gun,2.7422459619999997,2,1,1.074709773,3,that is,1.5491311559999998,3,1,5.847242355,2,<user>,0.23056137699999998,2,0,5.238226891,1,<user>,0.186501754,1,0,4.6981782910000005
742207135476375552,437,User437,anyone arguing against increased gun control in the us is batshit crazy . the world weeps for you . that ' s why <hashtag> im with her </hashtag>,anyone arguing against increased gun control in the us is batshit crazy . the world weeps for you . that ' s why <hashtag> im with her </hashtag>,1,0.25,anyone arguing against increased,3.125374963,0.183105737,1,0.45833333299999995,increased gun control in the us is batshit crazy,3.211753575,0.344695717,0,2,increased gun control in the us is batshit crazy,2.9978537910000003,2,1,6.396784782,1,anyone arguing against increased gun control,2.666075795,0,1,0.421376288,3,with her,2.005485863,3,0,3.6078116889999996,2,increased gun control in the us is batshit crazy,2.037753417,2,0,6.253540516,1,anyone,1.7185672980000002,1,0,4.896276951
781211372361125888,438,User438,. <user> the <allcaps> nra </allcaps> has blocked gun violence research for <number> years . <url>,. <user> the <allcaps> nra </allcaps> has blocked gun violence research for <number> years . <url>,1,0.4375,blocked,0.8235584999999999,0.52737844,1,0.333333333,</allcaps> has blocked gun violence research for <number> years,3.211502125,0.449967444,1,0,</allcaps> has blocked gun violence research for <number> years,2.978756836,3,1,4.118493557,1,blocked,1.506727844,1,1,1.2371631859999999,2,<allcaps> nra </allcaps> has blocked gun violence research for,3.2163350910000004,2,0,5.720686436,2,<user> the,0.824204657,2,0,5.491740227,1,</allcaps> has blocked gun violence research for <number> years,2.481600845,1,0,4.659139633000001
749816965531828224,439,User439,"this is serious people ! "" gunpocalypse "" gun control laws in california are here ! <url> via <user>","this is serious people ! "" gunpocalypse "" gun control laws in california are here ! <url> via <user>",0,0.35416666700000005,gun control laws in california,2.520511953,0.481367946,0,0.270833333,gun control laws in california are here,3.211345863,0.307049006,0,2,gun control laws in california are here,2.54659684,2,0,5.060425282,1,control laws,0.645202769,1,0,0.410536677,2,this,0.48880365299999995,2,0,6.368291855,2,gun control laws in california are here,3.154078427,2,0,6.868360996,1,this,0.398461667,1,0,4.821508408
763176236818497537,440,User440,""" the second amendment people . <repeated> """,""" the second amendment people . <repeated> """,0,0.625,second amendment people,0.73273559,0.418671399,0,0.35416666700000005,the second amendment people,3.209745613,0.20588468,0,0,the second amendment people,2.4578441669999997,3,0,4.216505527,1,amendment,0.246900087,1,0,1.112528443,2,the second amendment people,2.927236048,2,0,4.982522488,2,the second amendment people,2.528002033,2,0,5.377510071000001,1,the second amendment people,2.438710781,1,0,3.1721284389999997
809583346691010565,441,User441,i was honored and privileged to attend an interfaith memorial vigil dedicated to those lost to gun violence <url>,i was honored and privileged to attend an interfaith memorial vigil dedicated to those lost to gun violence <url>,1,0.791666667,i was honored,2.9425011530000003,0.851247311,1,0.8125,memorial vigil dedicated to those lost to gun violence,3.2090667180000003,0.740686834,1,3,was honored and privileged,3.1870868189999997,0,1,6.369790077,2,memorial vigil dedicated to those lost to gun violence,2.610743683,2,1,1.92457521,2,i,0.326892022,2,0,6.79406929,3,and,0.6814285859999999,3,0,7.182474136000001,1,i,0.264329053,1,0,4.795120239
738355071109332992,442,User442,gun violence kills more african american males than any other race . <hashtag> wear orange </hashtag> <url>,gun violence kills more african american males than any other race . <hashtag> wear orange </hashtag> <url>,1,0.3125,kills,0.87480885,0.143174768,1,0.5,kills more african american males than any other race,3.207542518,0.55880779,1,1,kills more african american males than any other race,3.083314581,1,1,5.66424799,0,wear,0.866805006,0,0,0.901120424,2,gun,0.297337745,2,1,6.3296842579999995,3,wear orange </hashtag>,0.901383376,3,0,6.862693787,1,gun,0.279127617,1,0,4.203417301
780585207388921856,443,User443,""" we have to tackle the plague of gun violence , "" thanks hil . it ' s not about law & order it ' s about justice , education & equal opportunity .",""" we have to tackle the plague of gun violence , "" thanks hil . it ' s not about law & order it ' s about justice , education & equal opportunity .",1,0.770833333,law,0.622249921,0.478666961,0,0.645833333,we have to tackle the plague of gun violence,3.207234454,0.633922935,1,3,gun,0.259321717,0,1,6.0540795329999995,2,equal opportunity,1.421860106,1,1,0.116280019,3,not,0.5555143060000001,2,0,2.319263458,2,opportunity,1.07999916,2,0,5.171272755,0,we have to tackle the plague of gun violence,1.6612980240000002,0,0,2.904221058
738364508360474625,444,User444,i <hashtag> wear </hashtag> orange for my kids and all the children who have been lost to gun violence <url>,i <hashtag> wear </hashtag> orange for my kids and all the children who have been lost to gun violence <url>,1,0.541666667,lost,0.6536529670000001,0.808799565,1,0.8125,the children who have been lost to gun violence,3.206558963,0.738098323,1,1,the children who have been lost to gun violence,3.450445189,1,1,4.530903816,1,children who have been lost to gun,2.711107793,2,1,0.980766475,2,i,0.338541077,2,0,7.237046242000001,3,wear </hashtag>,2.284729414,3,0,6.553857803,1,i,0.26466508,1,0,4.804813862
742054383639105538,445,User445,fuck your gun control 🇺 🇸,fuck your gun control 🇺 🇸,0,0.0625,fuck your gun control 🇺,2.736352255,0.5296409129999999,0,0.270833333,fuck your gun control 🇺,3.206526096,0.30642426,0,2,fuck your gun control 🇺,2.651112946,3,0,3.405455112,1,gun control 🇺,2.374013751,1,0,1.0193574429999999,2,fuck,1.7644874119999998,2,1,5.197238445,2,fuck your gun control 🇺,3.166371943,2,0,5.402570723999999,1,fuck,1.219687854,1,0,2.653380156
773962276827238400,446,User446,gun control is my favorite topic to debate,gun control is my favorite topic to debate,0,0.75,gun control is my favorite topic to,3.3305818260000004,0.46278703200000004,1,0.45833333299999995,gun control is my favorite,3.206322736,0.41144374,0,0,is my favorite topic to,2.9271025539999997,3,0,3.911313295,1,gun control is my favorite topic to,3.213332208,1,0,1.43790102,2,gun,0.299255495,2,1,6.406863689,2,my favorite topic,2.715319552,2,0,5.192481041000001,1,gun,0.273784639,1,0,4.06878233
820704737427386371,447,User447,eight people killed by gun violence in philadelphia this week . pray for peace . pray the dead and those scarred by the trauma . <user> <url>,eight people killed by gun violence in philadelphia this week . pray for peace . pray the dead and those scarred by the trauma . <user> <url>,1,0.291666667,eight people killed,2.75679288,0.251929909,1,0.291666667,pray the dead and those scarred by the trauma,3.2061836919999998,0.24560669100000002,1,1,pray the dead and those scarred by the trauma,2.729638027,1,1,6.052461147000001,1,eight people killed,1.995736977,0,1,0.08569785199999999,2,people,0.41145632200000004,2,1,5.459778309,3,<user>,0.234661888,3,0,5.420710564,1,eight,1.4368219009999998,1,0,3.629586458
742082596306358272,448,User448,"more violence , is less gun control really the answer ? <hashtag> donald trump </hashtag> has not got a clue .","more violence , is less gun control really the answer ? <hashtag> donald trump </hashtag> has not got a clue .",1,0.25,clue,2.057348053,0.1170647,0,0.291666667,is less gun control really the answer,3.20509912,0.31308838699999997,1,2,donald trump </hashtag> has not got a clue,2.802043128,2,1,6.291423321,1,less,0.9405158770000001,1,0,1.137174726,0,trump,0.294756691,0,0,1.439522624,2,donald trump </hashtag> has not got a,2.826867648,2,0,6.198216437999999,1,more,0.523798578,1,0,4.433625221000001
781273404880158724,449,User449,how many people have to die / get injured for people to understand gun violence is a fucking issue,how many people have to die / get injured for people to understand gun violence is a fucking issue,1,0.020833333,a fucking,2.617887824,-0.015906608,1,0.10416666699999999,for people to understand gun violence is a fucking,3.204867006,0.24700883,1,2,for people to understand gun violence is a fucking,2.7999294480000003,2,1,5.374912739,0,have to die,2.0497608819999997,0,1,0.668994844,2,how many people,1.928926399,2,1,7.246215342999999,2,for people to understand gun violence is a fucking,3.1330825160000004,2,0,4.7928195,1,how,0.327318578,1,0,3.4553430080000003
742153667567046656,450,User450,"i hate it for the victims as much as anyone else , but i am sick and tired of every1 thinking gun control is the answer <url>","i hate it for the victims as much as anyone else , but i am sick and tired of every1 thinking gun control is the answer <url>",0,0.166666667,thinking,2.25817954,-0.083807267,1,0.35416666700000005,tired of every1 thinking gun control is the answer,3.204655256,0.35202261799999995,0,2,tired of every1 thinking gun control is the answer,2.56366827,2,0,2.093928337,1,every1 thinking,1.931332945,0,1,0.69359535,2,i hate,2.6876790639999997,2,0,7.273944855,3,tired of every1 thinking gun control is the answer,3.4638114110000005,2,0,5.084163189,0,tired of every1 thinking gun control is the answer,2.570774981,0,0,2.50748539
738111413567279105,451,User451,"i will <hashtag> wear orange </hashtag> for these <number> , and the <number> ppl who lost their lives to gun violence today <user> <url>","i will <hashtag> wear orange </hashtag> for these <number> , and the <number> ppl who lost their lives to gun violence today <user> <url>",1,0.770833333,lost,0.645458827,0.7827579379999999,1,0.916666667,who lost their lives to gun violence today <user>,3.204627662,0.631317437,1,1,who lost their lives to gun violence today <user>,3.2527831660000004,1,1,4.7161903380000005,2,<number> ppl who lost their lives to gun violence,2.604202194,2,1,1.328149319,2,i,0.31860889,2,0,6.47908783,3,wear orange </hashtag> for,1.910014506,3,0,6.956540108,1,i,0.27073844399999997,1,0,4.980016708
745307674443669504,452,User452,interesting argument from the <allcaps> aclu </allcaps> against using watchlists in gun control measures <url>,interesting argument from the <allcaps> aclu </allcaps> against using watchlists in gun control measures <url>,1,0.854166667,against using watchlists,3.0868177869999998,0.818676889,1,0.5,aclu </allcaps> against using watchlists in gun control measures,3.203160247,0.45830518,1,0,aclu </allcaps> against using watchlists in gun control measures,3.005428523,3,1,5.749703407,1,aclu </allcaps> against using watchlists in gun control measures,2.539662508,0,1,0.5405185220000001,2,interesting,1.054272984,2,0,4.623127937,2,aclu </allcaps> against using watchlists in gun control measures,3.64333614,2,0,7.4839224820000005,1,interesting,1.092316905,1,0,4.6597013469999995
791142837417086976,453,User453,<user> if you do not like are gun laws leave,<user> if you do not like are gun laws leave,0,0.270833333,if you do not like are gun laws,3.1016665260000003,0.310468763,0,0.45833333299999995,<user> if you do not like are gun laws,3.202905002,0.353829235,0,0,<user> if you do not like are gun laws,3.4520246,3,0,5.359025002,1,gun laws,0.429099065,0,0,0.906830907,2,<user> if you do not like are gun laws,3.1147514789999997,2,1,3.288729668,2,<user> if,0.6768471359999999,2,0,5.502586365,1,<user>,0.17767895,1,0,4.34203577
745108392037912576,454,User454,<user> the second amendment has nothing to do with muskets or hunting . its about giving the citizens a mean of <user>,<user> the second amendment has nothing to do with muskets or hunting . its about giving the citizens a mean of <user>,0,0.47916666700000005,the second amendment has,2.712173204,0.45816648,0,0.520833333,amendment has nothing to do with muskets or hunting,3.201372555,0.418702036,0,3,amendment has nothing to do with muskets or hunting,3.3586218339999996,3,0,3.9014616010000003,1,citizens,1.4540021509999999,0,0,0.9474375840000001,2,<user>,0.237399644,2,0,3.964366198,2,amendment has nothing to do with muskets or hunting,2.3218146159999997,2,0,6.058914185,1,<user>,0.19471777,1,0,5.029827118
827535127660093440,455,User455,"<user> scrap gun regulation affecting people with mental disorders this falls in the realm of "" dumb deals "" . <repeated> you gotta be kidding !","<user> scrap gun regulation affecting people with mental disorders this falls in the realm of "" dumb deals "" . <repeated> you gotta be kidding !",0,0.125,regulation affecting people with mental disorders this falls in,2.6709220019999997,0.059299488,0,0.35416666700000005,regulation affecting people with mental disorders this falls in,3.20072674,0.356077641,0,2,with mental disorders this falls in the realm of,2.968555349,2,0,7.553048134,1,<user> scrap gun regulation affecting,2.837266492,1,0,1.09457171,0,scrap gun,2.318512504,0,1,5.007284641,2,with mental disorders this falls in the realm of,2.1120922369999997,2,0,6.49725914,1,<user>,0.19345225300000002,1,0,4.978743076000001
745214067934171136,456,User456,how each us senator voted on gun control : <url>,how each us senator voted on gun control : <url>,1,0.708333333,voted,1.1992634420000001,0.632609189,1,0.333333333,how each us senator voted on gun control,3.200073611,0.448893338,1,0,how each us senator voted on gun control,3.285126268,3,0,5.07345295,1,how each us senator voted on gun control,2.995953595,1,1,0.781724095,2,senator voted on gun control,2.614766135,2,0,2.0487809180000003,2,how each us senator voted on gun control,3.04423134,2,0,4.058863163,1,how,0.355070527,1,0,3.9882655139999996
742983537956126723,457,User457,"<user> yeah , gun control seems to be working out so well for detroit and chicago as well as paris right now . address the real problem !","<user> yeah , gun control seems to be working out so well for detroit and chicago as well as paris right now . address the real problem !",0,0.208333333,gun control seems to be working out so well,2.923238309,0.34309017700000005,0,0.45833333299999995,gun control seems to be working out so well,3.199842345,0.35699051600000004,0,1,gun control seems to be working out so well,3.1933081039999998,1,0,3.524289608,0,gun control,0.453890855,0,0,1.068406343,2,<user>,0.279759169,2,0,5.677480221000001,2,working out so well for detroit and chicago,2.869169147,2,0,5.5324311260000005,1,<user>,0.202537833,1,0,5.34549284
753734085676240902,458,User458,<user> <user> tragedy in <hashtag> nice france </hashtag> yet another sad platform <number> gun control <number> <user> even tho a sick truck terror attack,<user> <user> tragedy in <hashtag> nice france </hashtag> yet another sad platform <number> gun control <number> <user> even tho a sick truck terror attack,0,0.25,control <number> <user> even tho a sick truck terror,2.558328904,0.092562795,0,0.270833333,control <number> <user> even tho a sick truck terror,3.199754552,0.25245308899999996,0,2,control <number> <user> even tho a sick truck terror,3.3326346289999997,2,0,6.090404987,0,yet another sad platform <number>,2.584310254,0,0,1.009761095,0,<user>,0.271844016,2,0,5.3573737139999995,2,<user> <user> tragedy in,2.573129834,2,0,4.066156864,0,<user>,0.138674439,1,0,2.76757431
742135681619787776,459,User459,"<user> how could this happen in a gun free zone though , just ask chicago how their tough gun laws r doing ! <repeated>","<user> how could this happen in a gun free zone though , just ask chicago how their tough gun laws r doing ! <repeated>",0,0.270833333,ask chicago how their tough gun laws r doing,2.993695241,0.242965773,0,0.291666667,ask chicago how their tough gun laws r doing,3.199232845,0.357619643,0,2,ask chicago how their tough gun laws r doing,2.665465216,3,0,3.56741643,0,tough gun laws,1.5983920059999999,0,0,1.2223900559999998,0,chicago how their tough gun laws r doing,3.4792543339999997,0,1,6.028412342,2,ask chicago how their tough gun laws r doing,2.385894209,2,0,7.505550385,1,<user>,0.197151562,1,0,5.128069878
